category_type_num,Values,category_type,images_loc,bounding_box,category_type1
39,Coat,Cloak,img/Woven_Trench_Coat/img_00000020.jpg,016 001 123 300 ,Full
39,Coat,Cloak,img/Longline_Tweed_Coat/img_00000037.jpg,066 036 181 254 ,Full
39,Coat,Cloak,img/Belted_Crepe_Trench_Coat/img_00000047.jpg,051 020 152 241 ,Full
39,Coat,Cloak,img/Classic_Double-Breasted_Trench_Coat/img_00000027.jpg,050 055 196 299 ,Full
39,Coat,Cloak,img/Draped-Lapel_Trench_Coat/img_00000013.jpg,040 043 153 204 ,Full
39,Coat,Cloak,img/Textured_Faux_Fur_Coat/img_00000024.jpg,026 017 255 300 ,Full
39,Coat,Cloak,img/Marled_Open-Front_Coat/img_00000010.jpg,071 050 228 289 ,Full
39,Coat,Cloak,img/Classic_Toggle_Coat/img_00000021.jpg,049 032 128 206 ,Full
39,Coat,Cloak,img/Collared_Crossover_Sweater_Coat/img_00000010.jpg,037 035 187 291 ,Full
39,Coat,Cloak,img/Belted_Trench_Coat/img_00000034.jpg,043 038 165 200 ,Full
39,Coat,Cloak,img/Classic_Hooded_Duffle_Coat/img_00000027.jpg,001 052 146 251 ,Full
39,Coat,Cloak,img/Draped_Shawl_Collar_Coat/img_00000004.jpg,058 044 219 300 ,Full
39,Coat,Cloak,img/Woven_Trench_Coat/img_00000059.jpg,025 041 217 298 ,Full
39,Coat,Cloak,img/Faux_Fur_Trimmed_A-Line_Coat/img_00000055.jpg,010 001 296 300 ,Full
39,Coat,Cloak,img/Heathered_Knit_Coat/img_00000003.jpg,055 025 157 240 ,Full
39,Coat,Cloak,img/Cotton_Twill_Trench_Coat/img_00000044.jpg,012 006 163 260 ,Full
39,Coat,Cloak,img/Double-Breasted_Trench_Coat/img_00000074.jpg,077 051 258 300 ,Full
39,Coat,Cloak,img/Textured_Faux_Fur_Coat/img_00000023.jpg,048 036 158 189 ,Full
39,Coat,Cloak,img/Cotton_Twill_Trench_Coat/img_00000018.jpg,010 021 169 269 ,Full
39,Coat,Cloak,img/Belted_Crepe_Trench_Coat/img_00000048.jpg,068 038 168 188 ,Full
39,Coat,Cloak,img/Faux_Fur_Trimmed_A-Line_Coat/img_00000025.jpg,039 053 213 300 ,Full
39,Coat,Cloak,img/Faux_Leather_Trimmed_Utility_Coat/img_00000007.jpg,054 030 150 173 ,Full
39,Coat,Cloak,img/Faux_Fur_Cheetah_Coat/img_00000032.jpg,001 001 200 300 ,Full
39,Coat,Cloak,img/Belted_Crepe_Trench_Coat/img_00000004.jpg,007 054 179 280 ,Full
39,Coat,Cloak,img/Woven_Trench_Coat/img_00000038.jpg,001 013 169 288 ,Full
39,Coat,Cloak,img/Classic_Double-Breasted_Trench_Coat/img_00000041.jpg,041 060 163 280 ,Full
39,Coat,Cloak,img/Faux_Fur_Collar_Coat/img_00000039.jpg,048 025 140 285 ,Full
39,Coat,Cloak,img/Classic_Double-Breasted_Trench_Coat/img_00000031.jpg,043 064 177 286 ,Full
39,Coat,Cloak,img/Open-Front_Duster_Coat/img_00000045.jpg,067 017 167 223 ,Full
39,Coat,Cloak,img/Herringbone_Denim_Coat/img_00000009.jpg,036 077 185 288 ,Full
39,Coat,Cloak,img/Cotton_Twill_Trench_Coat/img_00000008.jpg,001 014 169 281 ,Full
39,Coat,Cloak,img/Hooded_Longline_Toggle_Coat/img_00000031.jpg,001 025 227 275 ,Full
39,Coat,Cloak,img/Cotton_Twill_Trench_Coat/img_00000069.jpg,042 006 166 189 ,Full
39,Coat,Cloak,img/Classic_Toggle_Coat/img_00000042.jpg,068 053 218 300 ,Full
39,Coat,Cloak,img/Classic_Hooded_Duffle_Coat/img_00000049.jpg,055 047 201 300 ,Full
39,Coat,Cloak,img/Faux_Leather_Trim_Coat/img_00000030.jpg,075 050 236 294 ,Full
39,Coat,Cloak,img/Open-Front_Duster_Coat/img_00000032.jpg,032 033 168 296 ,Full
39,Coat,Cloak,img/Classic_Hooded_Duffle_Coat/img_00000018.jpg,074 023 162 165 ,Full
39,Coat,Cloak,img/Faux_Leather_Trimmed_Utility_Coat/img_00000017.jpg,067 028 174 182 ,Full
39,Coat,Cloak,img/Textured_Faux_Fur_Coat/img_00000064.jpg,094 001 210 150 ,Full
39,Coat,Cloak,img/Longline_Faux_Fur_Coat/img_00000011.jpg,012 059 182 300 ,Full
39,Coat,Cloak,img/Classic_Hooded_Duffle_Coat/img_00000016.jpg,027 034 191 266 ,Full
39,Coat,Cloak,img/Cotton_Twill_Trench_Coat/img_00000020.jpg,001 004 169 290 ,Full
39,Coat,Cloak,img/Collarless_Scuba_Knit_Coat/img_00000007.jpg,045 029 170 208 ,Full
39,Coat,Cloak,img/Belted_Trench_Coat/img_00000025.jpg,057 033 157 198 ,Full
39,Coat,Cloak,img/Longline_Faux_Fur_Coat/img_00000029.jpg,046 036 156 168 ,Full
39,Coat,Cloak,img/Faux_Fur_Collar_Coat/img_00000029.jpg,032 053 184 300 ,Full
39,Coat,Cloak,img/Woven_Trench_Coat/img_00000013.jpg,011 007 155 250 ,Full
39,Coat,Cloak,img/Classic_Double-Breasted_Trench_Coat/img_00000068.jpg,073 032 176 189 ,Full
39,Coat,Cloak,img/Faux_Fur_Cheetah_Coat/img_00000007.jpg,001 001 255 300 ,Full
39,Coat,Cloak,img/Textured_Faux_Fur_Coat/img_00000014.jpg,001 001 221 300 ,Full
39,Coat,Cloak,img/Faux_Fur_Collar_Coat/img_00000030.jpg,053 031 169 203 ,Full
39,Coat,Cloak,img/Classic_Toggle_Coat/img_00000056.jpg,065 009 240 300 ,Full
39,Coat,Cloak,img/Dolman_Sleeve_Trench_Coat/img_00000050.jpg,064 061 156 195 ,Full
39,Coat,Cloak,img/Open-Front_Duster_Coat/img_00000033.jpg,004 046 170 300 ,Full
39,Coat,Cloak,img/Open-Front_Duster_Coat/img_00000054.jpg,073 034 143 265 ,Full
39,Coat,Cloak,img/Draped-Lapel_Trench_Coat/img_00000043.jpg,057 049 194 289 ,Full
39,Coat,Cloak,img/D-Ring_Collar_Coat/img_00000016.jpg,067 040 151 222 ,Full
39,Coat,Cloak,img/Classic_Double-Breasted_Trench_Coat/img_00000010.jpg,063 032 161 186 ,Full
39,Coat,Cloak,img/Belted_Trench_Coat/img_00000043.jpg,066 035 196 300 ,Full
39,Coat,Cloak,img/Double-Breasted_Trench_Coat/img_00000061.jpg,053 002 255 300 ,Full
39,Coat,Cloak,img/Faux_Fur_Collared_Zippered_Coat/img_00000018.jpg,044 063 210 297 ,Full
39,Coat,Cloak,img/Open-Front_Duster_Coat/img_00000036.jpg,059 029 173 201 ,Full
39,Coat,Cloak,img/Collarless_Crepe_Trench_Coat/img_00000013.jpg,047 036 150 227 ,Full
39,Coat,Cloak,img/Woven_Trench_Coat/img_00000060.jpg,001 024 202 281 ,Full
39,Coat,Cloak,img/Collarless_Crepe_Trench_Coat/img_00000005.jpg,073 042 135 193 ,Full
39,Coat,Cloak,img/Longline_Tweed_Coat/img_00000029.jpg,042 034 160 225 ,Full
39,Coat,Cloak,img/Plaid_Woven_Coat/img_00000013.jpg,108 042 197 187 ,Full
39,Coat,Cloak,img/Open-Front_Duster_Coat/img_00000050.jpg,043 022 143 226 ,Full
39,Coat,Cloak,img/Belted_Wrap_Coat/img_00000033.jpg,055 045 128 241 ,Full
39,Coat,Cloak,img/Longline_Tweed_Coat/img_00000040.jpg,051 036 171 300 ,Full
39,Coat,Cloak,img/Dolman_Sleeve_Trench_Coat/img_00000029.jpg,046 095 174 208 ,Full
39,Coat,Cloak,img/Open-Front_Coat/img_00000031.jpg,009 046 189 291 ,Full
39,Coat,Cloak,img/Faux_Fur_Collar_Coat/img_00000070.jpg,036 001 168 173 ,Full
39,Coat,Cloak,img/Classic_Double-Breasted_Trench_Coat/img_00000014.jpg,023 028 162 200 ,Full
39,Coat,Cloak,img/Collarless_Scuba_Knit_Coat/img_00000006.jpg,028 057 186 300 ,Full
39,Coat,Cloak,img/Open-Front_Coat/img_00000022.jpg,034 049 204 297 ,Full
39,Coat,Cloak,img/Cotton_Twill_Trench_Coat/img_00000039.jpg,067 005 227 298 ,Full
39,Coat,Cloak,img/Belted_Wrap_Coat/img_00000012.jpg,010 039 204 282 ,Full
39,Coat,Cloak,img/Plaid_Woven_Coat/img_00000023.jpg,001 012 210 300 ,Full
39,Coat,Cloak,img/Heathered_Knit_Coat/img_00000029.jpg,027 038 099 167 ,Full
39,Coat,Cloak,img/Belted_Crepe_Trench_Coat/img_00000021.jpg,033 043 140 217 ,Full
39,Coat,Cloak,img/Classic_Hooded_Duffle_Coat/img_00000002.jpg,030 051 191 293 ,Full
39,Coat,Cloak,img/Belted_Crepe_Trench_Coat/img_00000041.jpg,054 041 176 182 ,Full
39,Coat,Cloak,img/Woven_Trench_Coat/img_00000031.jpg,020 058 190 273 ,Full
39,Coat,Cloak,img/Classic_Double-Breasted_Trench_Coat/img_00000064.jpg,045 060 195 281 ,Full
39,Coat,Cloak,img/Faux_Fur_Trimmed_A-Line_Coat/img_00000063.jpg,001 008 221 300 ,Full
39,Coat,Cloak,img/Open-Front_Coat/img_00000010.jpg,001 037 195 257 ,Full
39,Coat,Cloak,img/Cotton_Twill_Trench_Coat/img_00000049.jpg,001 015 165 271 ,Full
39,Coat,Cloak,img/Herringbone_Denim_Coat/img_00000012.jpg,066 033 119 219 ,Full
39,Coat,Cloak,img/Collarless_Open-Front_Plaid_Coat/img_00000024.jpg,058 043 172 209 ,Full
39,Coat,Cloak,img/Classic_Hooded_Duffle_Coat/img_00000032.jpg,029 041 235 297 ,Full
39,Coat,Cloak,img/Faux_Fur_Trimmed_A-Line_Coat/img_00000039.jpg,018 032 193 289 ,Full
39,Coat,Cloak,img/Collarless_Faux_Shearling_Coat/img_00000020.jpg,031 039 227 289 ,Full
39,Coat,Cloak,img/Draped-Lapel_Trench_Coat/img_00000048.jpg,051 029 185 299 ,Full
39,Coat,Cloak,img/Faux_Fur_Cheetah_Coat/img_00000029.jpg,008 058 194 299 ,Full
39,Coat,Cloak,img/Double-Breasted_Trench_Coat/img_00000037.jpg,074 055 246 263 ,Full
39,Coat,Cloak,img/Belted_Wrap_Coat/img_00000089.jpg,046 007 200 217 ,Full
39,Coat,Cloak,img/Faux_Fur_Collar_Coat/img_00000019.jpg,057 040 116 193 ,Full
39,Coat,Cloak,img/Marled_Open-Front_Coat/img_00000001.jpg,026 030 172 175 ,Full
39,Coat,Cloak,img/Classic_Toggle_Coat/img_00000025.jpg,083 079 142 208 ,Full
32,Shorts,Shorts,img/Tartan_Plaid_PJ_Shorts/img_00000067.jpg,001 065 240 259 ,Lower
32,Shorts,Shorts,img/Crochet-Trimmed_Floral_Shorts/img_00000011.jpg,076 163 149 209 ,Lower
32,Shorts,Shorts,img/Cotton_Canvas_Shorts/img_00000037.jpg,074 001 166 188 ,Lower
32,Shorts,Shorts,img/Giraffe_Print_Drawstring_Shorts/img_00000006.jpg,074 120 168 162 ,Lower
32,Shorts,Shorts,img/Crochet-Paneled_Shorts/img_00000001.jpg,024 174 160 248 ,Lower
32,Shorts,Shorts,img/Abstract_Geo-Embroidered_Shorts/img_00000012.jpg,048 181 198 277 ,Lower
32,Shorts,Shorts,img/Drawstring_Chino_Shorts/img_00000030.jpg,001 019 189 267 ,Lower
32,Shorts,Shorts,img/Tonal_Topstitched_Shorts/img_00000004.jpg,062 001 204 084 ,Lower
32,Shorts,Shorts,img/Abstract_Ikat_Print_Shorts/img_00000007.jpg,058 183 203 275 ,Lower
32,Shorts,Shorts,img/Belted_Chino_Shorts/img_00000007.jpg,001 103 225 300 ,Lower
32,Shorts,Shorts,img/Ditsy_Floral-Patterned_Shorts/img_00000006.jpg,001 159 169 255 ,Lower
32,Shorts,Shorts,img/Crochet_Crepe_Woven_Shorts/img_00000012.jpg,050 184 165 261 ,Lower
32,Shorts,Shorts,img/Trouser_Shorts/img_00000020.jpg,078 001 220 300 ,Lower
32,Shorts,Shorts,img/Painted_Floral_Denim_Shorts/img_00000014.jpg,021 001 160 085 ,Lower
32,Shorts,Shorts,img/Tasseled-Hem_Floral_Shorts/img_00000024.jpg,001 181 200 300 ,Lower
32,Shorts,Shorts,img/Linen_Drawstring_Shorts/img_00000066.jpg,021 001 217 288 ,Lower
32,Shorts,Shorts,img/Floral_Print_Woven_Shorts/img_00000027.jpg,001 001 200 225 ,Lower
32,Shorts,Shorts,img/High-Waisted_Woven_Shorts/img_00000037.jpg,070 001 184 106 ,Lower
32,Shorts,Shorts,img/Abstract_Chevron_Print_Shorts/img_00000008.jpg,037 203 153 217 ,Lower
24,Cutoffs,Shorts,img/Distressed_Bleach_Wash_Cutoffs/img_00000003.jpg,115 115 195 151 ,Lower
32,Shorts,Shorts,img/High-Waisted_Workout_Shorts/img_00000059.jpg,073 105 104 163 ,Lower
32,Shorts,Shorts,img/Safari_Print_Drawstring_Shorts/img_00000019.jpg,045 001 209 153 ,Lower
32,Shorts,Shorts,img/Classic_Crepe_Shorts/img_00000002.jpg,044 008 171 094 ,Lower
32,Shorts,Shorts,img/Linen-Blend_Drawstring_Shorts/img_00000037.jpg,027 018 141 091 ,Lower
32,Shorts,Shorts,img/Geo_Moment_High-Waisted_Shorts/img_00000034.jpg,047 140 161 281 ,Lower
32,Shorts,Shorts,img/Colorblock_Performance_Shorts/img_00000041.jpg,022 001 287 300 ,Lower
32,Shorts,Shorts,img/Diamond_Print_Shorts/img_00000035.jpg,001 001 243 206 ,Lower
24,Cutoffs,Shorts,img/Crochet_Denim_Cutoffs/img_00000059.jpg,001 087 176 205 ,Lower
32,Shorts,Shorts,img/Control_Sector_Striped_Cotton-Blend_Shorts/img_00000029.jpg,093 001 215 115 ,Lower
32,Shorts,Shorts,img/Mesh_Striped_Performance_Shorts/img_00000020.jpg,077 181 155 265 ,Lower
32,Shorts,Shorts,img/Belted_Chambray_Shorts/img_00000028.jpg,031 001 278 263 ,Lower
24,Cutoffs,Shorts,img/Mineral_Wash_Cutoffs/img_00000019.jpg,009 127 204 260 ,Lower
32,Shorts,Shorts,img/Geo_Moment_High-Waisted_Shorts/img_00000038.jpg,035 127 133 185 ,Lower
24,Cutoffs,Shorts,img/Classic_Denim_Cutoffs/img_00000006.jpg,069 117 142 161 ,Lower
32,Shorts,Shorts,img/Faux_Leather-Paneled_Shorts/img_00000022.jpg,045 195 105 279 ,Lower
32,Shorts,Shorts,img/Daisy-Embroidered_Denim_Shorts/img_00000039.jpg,050 012 172 099 ,Lower
36,Trunks,Shorts,img/Geo_Print_Swim_Trunks/img_00000064.jpg,053 016 185 126 ,Lower
32,Shorts,Shorts,img/Metallic_Tribal-Inspired_Shorts/img_00000037.jpg,029 154 186 237 ,Lower
32,Shorts,Shorts,img/Rose_Print_Smocked_Shorts/img_00000016.jpg,025 188 192 288 ,Lower
32,Shorts,Shorts,img/Floral_Print_PJ_Shorts/img_00000024.jpg,131 147 300 282 ,Lower
32,Shorts,Shorts,img/Open-Crochet_Drawstring_Shorts/img_00000023.jpg,066 117 138 162 ,Lower
32,Shorts,Shorts,img/Ripped_Denim_Shorts/img_00000028.jpg,001 056 233 191 ,Lower
35,Sweatshorts,Shorts,img/Mesh-Pocket_Sweatshorts/img_00000048.jpg,048 001 190 162 ,Lower
32,Shorts,Shorts,img/Pleated_Bermuda_Shorts/img_00000068.jpg,072 068 163 158 ,Lower
32,Shorts,Shorts,img/Pleated_Baroque_Shorts/img_00000011.jpg,089 198 217 274 ,Lower
32,Shorts,Shorts,img/High-Waisted_Lounge_Shorts/img_00000034.jpg,059 001 157 293 ,Lower
32,Shorts,Shorts,img/Shark_Print_Oxford_Shorts/img_00000024.jpg,008 037 247 257 ,Lower
32,Shorts,Shorts,img/Belted_Linen-Blend_Shorts/img_00000058.jpg,001 001 237 257 ,Lower
35,Sweatshorts,Shorts,img/Bandana_Print_Sweatshorts/img_00000013.jpg,001 001 300 300 ,Lower
32,Shorts,Shorts,img/Striped_Cotton_Shorts/img_00000033.jpg,001 013 287 281 ,Lower
32,Shorts,Shorts,img/Knit_Chambray_Dolphin_Shorts/img_00000012.jpg,034 191 165 271 ,Lower
32,Shorts,Shorts,img/Micro-Striped_Trouser_Shorts/img_00000041.jpg,033 101 155 298 ,Lower
32,Shorts,Shorts,img/Drawstring_Camo_Shorts/img_00000041.jpg,033 003 172 153 ,Lower
32,Shorts,Shorts,img/Pleated_Chambray_Shorts/img_00000050.jpg,063 113 130 268 ,Lower
32,Shorts,Shorts,img/Ruffled_Floral_PJ_Shorts/img_00000033.jpg,001 012 204 202 ,Lower
32,Shorts,Shorts,img/Mesh_Drawstring_Shorts/img_00000063.jpg,087 001 223 144 ,Lower
24,Cutoffs,Shorts,img/Distressed_Bleach_Wash_Cutoffs/img_00000012.jpg,034 179 180 257 ,Lower
32,Shorts,Shorts,img/Pintucked_High-Waisted_Shorts/img_00000014.jpg,001 018 204 202 ,Lower
32,Shorts,Shorts,img/Control_Sector_Reversible_Drawstring_Shorts/img_00000001.jpg,109 082 211 269 ,Lower
32,Shorts,Shorts,img/Local_Heroes_Dolphin_Shorts/img_00000022.jpg,048 183 186 264 ,Lower
32,Shorts,Shorts,img/Diamond_Print_Shorts/img_00000023.jpg,001 001 243 203 ,Lower
32,Shorts,Shorts,img/Cuffed_Button-Front_Denim_Shorts/img_00000027.jpg,060 001 180 098 ,Lower
32,Shorts,Shorts,img/Clean_Wash_High-Waisted_Shorts/img_00000016.jpg,001 160 300 300 ,Lower
32,Shorts,Shorts,img/Cutoff_Sweat_Shorts/img_00000006.jpg,028 001 182 163 ,Lower
32,Shorts,Shorts,img/Stretch-Knit_Shorts/img_00000005.jpg,001 032 285 200 ,Lower
32,Shorts,Shorts,img/Tribal_Print_Dolphin_Shorts/img_00000018.jpg,001 001 220 156 ,Lower
35,Sweatshorts,Shorts,img/Heathered_Graphite_Floral_Sweatshorts/img_00000003.jpg,050 134 112 268 ,Lower
35,Sweatshorts,Shorts,img/Heathered_Cuffed_Sweatshorts/img_00000003.jpg,080 003 126 290 ,Lower
32,Shorts,Shorts,img/Mesh_Overlay_Shorts/img_00000025.jpg,076 141 233 297 ,Lower
24,Cutoffs,Shorts,img/Distressed_Denim_Faded_Cutoffs/img_00000003.jpg,047 118 118 171 ,Lower
35,Sweatshorts,Shorts,img/Leopard_Print_Cutoff_Sweatshorts/img_00000010.jpg,022 001 188 136 ,Lower
32,Shorts,Shorts,img/Tribal_Print_Drawstring_Shorts/img_00000020.jpg,088 016 208 080 ,Lower
32,Shorts,Shorts,img/Linen-Blend_Drawstring_Shorts/img_00000027.jpg,102 085 194 203 ,Lower
24,Cutoffs,Shorts,img/Distressed_Denim_Faded_Cutoffs/img_00000028.jpg,071 107 144 151 ,Lower
32,Shorts,Shorts,img/Rolled-Up_Distressed_Shorts/img_00000026.jpg,001 049 225 234 ,Lower
32,Shorts,Shorts,img/Daisy-Embroidered_Denim_Shorts/img_00000061.jpg,001 064 196 217 ,Lower
35,Sweatshorts,Shorts,img/Reverse_Abstract_Print_Sweatshorts/img_00000026.jpg,052 001 195 094 ,Lower
36,Trunks,Shorts,img/Colorblocked_Swim_Trunks/img_00000079.jpg,041 001 207 180 ,Lower
32,Shorts,Shorts,img/Performance_Workout_Shorts/img_00000031.jpg,073 011 224 155 ,Lower
32,Shorts,Shorts,img/Cotton_Canvas_Shorts/img_00000039.jpg,079 120 165 177 ,Lower
32,Shorts,Shorts,img/Lemon_Print_Shorts/img_00000010.jpg,060 120 137 172 ,Lower
32,Shorts,Shorts,img/Elephant_Print_Drawstring_Shorts/img_00000011.jpg,001 001 222 205 ,Lower
32,Shorts,Shorts,img/Space_Dye_Shorts/img_00000017.jpg,064 002 126 101 ,Lower
32,Shorts,Shorts,img/High-Waisted_Lounge_Shorts/img_00000035.jpg,058 099 130 161 ,Lower
32,Shorts,Shorts,img/Abstract_Geo_Drawstring_Shorts/img_00000011.jpg,044 192 188 266 ,Lower
32,Shorts,Shorts,img/Striped_Denim_Shorts/img_00000036.jpg,001 040 200 241 ,Lower
32,Shorts,Shorts,img/Mixed_Stripe_Shorts/img_00000022.jpg,096 200 283 300 ,Lower
32,Shorts,Shorts,img/Pleated_Baroque_Print_Shorts/img_00000001.jpg,054 175 197 285 ,Lower
32,Shorts,Shorts,img/Zip-Pocket_Woven_Shorts/img_00000001.jpg,001 040 204 217 ,Lower
32,Shorts,Shorts,img/Drawstring_Camo_Shorts/img_00000013.jpg,031 002 173 091 ,Lower
32,Shorts,Shorts,img/Colored_Denim_Shorts/img_00000027.jpg,070 115 149 159 ,Lower
32,Shorts,Shorts,img/Abstract_Print_Pleated_Shorts/img_00000013.jpg,001 132 169 300 ,Lower
32,Shorts,Shorts,img/Frayed_Denim_Shorts/img_00000074.jpg,013 001 235 222 ,Lower
32,Shorts,Shorts,img/Clean_Wash_Overall_Shorts/img_00000012.jpg,059 112 138 164 ,Lower
32,Shorts,Shorts,img/Southwestern-Patterned_Brocade_Shorts/img_00000004.jpg,038 011 156 087 ,Lower
32,Shorts,Shorts,img/Medium_Wash_Distressed_Denim_Shorts/img_00000012.jpg,037 185 176 284 ,Lower
32,Shorts,Shorts,img/Western-Inspired_Denim_Shorts/img_00000001.jpg,001 030 204 208 ,Lower
32,Shorts,Shorts,img/Classic_Chino_Shorts/img_00000041.jpg,030 001 220 202 ,Lower
32,Shorts,Shorts,img/Crochet-Paneled_Shorts/img_00000017.jpg,029 206 167 278 ,Lower
35,Sweatshorts,Shorts,img/French_Terry_Sweatshorts/img_00000008.jpg,001 030 300 256 ,Lower
32,Shorts,Shorts,img/French_Terry_Drawstring_Shorts/img_00000052.jpg,016 038 233 183 ,Lower
32,Shorts,Shorts,img/Textured_Polka_Dot_Shorts/img_00000002.jpg,018 161 185 270 ,Lower
32,Shorts,Shorts,img/Medium_Wash_Distressed_Denim_Shorts/img_00000032.jpg,057 144 242 234 ,Lower
35,Sweatshorts,Shorts,img/Quilted_Drawstring_Sweatshorts/img_00000017.jpg,079 088 163 277 ,Lower
36,Trunks,Shorts,img/Rope-Drawstring_Swim_Trunks/img_00000002.jpg,072 161 137 229 ,Lower
32,Shorts,Shorts,img/Fold-Over_Waist_Shorts/img_00000011.jpg,045 011 166 070 ,Lower
24,Cutoffs,Shorts,img/Solid_Denim_Cutoffs/img_00000010.jpg,047 155 145 241 ,Lower
24,Cutoffs,Shorts,img/Crochet_Denim_Cutoffs/img_00000050.jpg,025 033 163 231 ,Lower
32,Shorts,Shorts,img/Dotted_French_Terry_Shorts/img_00000006.jpg,089 136 189 210 ,Lower
32,Shorts,Shorts,img/Cuffed_Low-Rise_Denim_Shorts/img_00000021.jpg,076 098 155 190 ,Lower
32,Shorts,Shorts,img/Tropical_Print_Shorts/img_00000055.jpg,063 102 149 166 ,Lower
32,Shorts,Shorts,img/Zippered_Denim_Shorts/img_00000029.jpg,010 089 212 163 ,Lower
32,Shorts,Shorts,img/Flat-Front_Shorts/img_00000002.jpg,001 001 250 293 ,Lower
32,Shorts,Shorts,img/High-Rise_Denim_Shorts/img_00000053.jpg,001 046 239 231 ,Lower
32,Shorts,Shorts,img/Flat-Front_Shorts/img_00000044.jpg,072 001 185 160 ,Lower
32,Shorts,Shorts,img/Tasseled-Hem_Floral_Shorts/img_00000040.jpg,046 156 188 286 ,Lower
32,Shorts,Shorts,img/French_Terry_Drawstring_Shorts/img_00000016.jpg,001 042 261 219 ,Lower
24,Cutoffs,Shorts,img/Bleached_Denim_Cutoffs/img_00000025.jpg,002 020 298 162 ,Lower
35,Sweatshorts,Shorts,img/Heathered_Zip_Pocket_Sweatshorts/img_00000029.jpg,080 001 219 300 ,Lower
32,Shorts,Shorts,img/Striped_Cotton_Shorts/img_00000008.jpg,024 001 256 219 ,Lower
32,Shorts,Shorts,img/Belted_Lace_Trim_Shorts/img_00000005.jpg,054 018 196 102 ,Lower
32,Shorts,Shorts,img/Striped_Seersucker_Shorts/img_00000059.jpg,034 001 300 277 ,Lower
32,Shorts,Shorts,img/Tropical_Print_Shorts/img_00000011.jpg,061 108 135 164 ,Lower
32,Shorts,Shorts,img/Knife-Pleated_Denim_Shorts/img_00000007.jpg,001 027 225 216 ,Lower
32,Shorts,Shorts,img/Metallic_Tribal-Inspired_Shorts/img_00000009.jpg,043 169 171 254 ,Lower
32,Shorts,Shorts,img/Colorblock_Performance_Shorts/img_00000040.jpg,031 194 174 277 ,Lower
32,Shorts,Shorts,img/Cuffed_Chino_Shorts/img_00000043.jpg,012 001 128 259 ,Lower
32,Shorts,Shorts,img/Easy_Chino_Shorts/img_00000008.jpg,037 001 191 146 ,Lower
32,Shorts,Shorts,img/Rose_Print_Dolphin_Shorts/img_00000019.jpg,037 194 176 278 ,Lower
32,Shorts,Shorts,img/Lace-Trimmed_Floral_Shorts/img_00000053.jpg,026 158 172 246 ,Lower
32,Shorts,Shorts,img/Speckled_Chambray_Shorts/img_00000028.jpg,073 139 138 198 ,Lower
32,Shorts,Shorts,img/Flower_Girl_Crocheted_Shorts/img_00000024.jpg,001 044 204 199 ,Lower
32,Shorts,Shorts,img/Betty_Boop_PJ_Shorts/img_00000056.jpg,015 001 138 300 ,Lower
32,Shorts,Shorts,img/Cotton_Canvas_Shorts/img_00000081.jpg,001 026 287 239 ,Lower
32,Shorts,Shorts,img/Contrast_Drawstring_Denim_Shorts/img_00000039.jpg,027 180 206 270 ,Lower
32,Shorts,Shorts,img/L.A.T.H.C._Graphic_Drawstring_Shorts/img_00000027.jpg,046 006 159 236 ,Lower
32,Shorts,Shorts,img/Pleated_Bermuda_Shorts/img_00000050.jpg,060 076 138 151 ,Lower
32,Shorts,Shorts,img/Lace-Hem_Floral_PJ_Shorts/img_00000037.jpg,072 205 217 285 ,Lower
32,Shorts,Shorts,img/Abstract_Print_Running_Shorts/img_00000009.jpg,001 069 226 241 ,Lower
32,Shorts,Shorts,img/High-Waisted_Tweed_Shorts/img_00000008.jpg,049 006 177 093 ,Lower
32,Shorts,Shorts,img/Drawstring_Chino_Shorts/img_00000005.jpg,005 075 270 228 ,Lower
32,Shorts,Shorts,img/Triangle-Patterned_Sequin_Shorts/img_00000010.jpg,018 187 170 277 ,Lower
32,Shorts,Shorts,img/Distressed_Denim_Bermuda_Shorts/img_00000016.jpg,072 102 160 196 ,Lower
32,Shorts,Shorts,img/Easy_Chino_Shorts/img_00000023.jpg,034 001 186 170 ,Lower
32,Shorts,Shorts,img/Ditsy_Floral-Patterned_Shorts/img_00000004.jpg,026 184 176 289 ,Lower
32,Shorts,Shorts,img/Antiqued_Floral_Denim_Shorts/img_00000045.jpg,029 211 171 264 ,Lower
32,Shorts,Shorts,img/Striped_Denim_Shorts/img_00000059.jpg,001 008 300 278 ,Lower
32,Shorts,Shorts,img/Elephant_Print_Tulip_Shorts/img_00000005.jpg,050 160 181 241 ,Lower
35,Sweatshorts,Shorts,img/NYC_LA_Sweatshorts/img_00000013.jpg,054 191 176 244 ,Lower
32,Shorts,Shorts,img/Acid_Wash_Flat-Front_Shorts/img_00000030.jpg,038 179 169 255 ,Lower
32,Shorts,Shorts,img/Zipper-Front_Shorts/img_00000013.jpg,001 001 225 190 ,Lower
32,Shorts,Shorts,img/Woven_Running_Shorts/img_00000036.jpg,103 001 234 095 ,Lower
32,Shorts,Shorts,img/Heathered_Colorblock_Workout_Shorts/img_00000004.jpg,054 040 089 220 ,Lower
32,Shorts,Shorts,img/Tribal_Print_Shorts/img_00000002.jpg,011 041 292 207 ,Lower
24,Cutoffs,Shorts,img/Distressed_High-Waisted_Cutoffs/img_00000017.jpg,044 003 183 067 ,Lower
32,Shorts,Shorts,img/Lace-Paneled_PJ_Shorts/img_00000018.jpg,014 158 163 250 ,Lower
32,Shorts,Shorts,img/Classic_Chino_Shorts/img_00000027.jpg,001 001 257 280 ,Lower
